x,y,T,u,v,p
4.2,0.1,316.102,-0.00649753,-0.000124375,0.521535
4.25,0.1,325.326,-0.006774,-0.00110526,0.522592
4.25,0.1,325.326,-0.006774,-0.00110526,0.522592
4.3,0.1,338.472,-0.00621076,-0.00205883,0.523472
4.3,0.1,338.472,-0.00621076,-0.00205883,0.523472
4.35,0.1,356.828,-0.00486978,-0.00277525,0.524132
4.35,0.1,356.828,-0.00486978,-0.00277525,0.524132
4.4,0.1,382.03,-0.00300511,-0.00292859,0.524517
4.4,0.1,382.03,-0.00300511,-0.00292859,0.524517
4.45,0.1,415.991,-0.00123563,-0.00210813,0.524553
4.45,0.1,415.991,-0.00123563,-0.00210813,0.524553
4.5,0.1,460.414,0,0,0.524475
4.5,0.1,460.414,0,0,0.524475
0,0.15,300,1,0,0.702942
0,0.15,300,1,0,0.702942
0.05,0.15,300,1.02077,0.0779618,0.687151
0.05,0.15,300,1.02077,0.0779618,0.687151
0.1,0.15,300,1.05768,0.125954,0.64904
0.1,0.15,300,1.05768,0.125954,0.64904
0.15,0.15,300,1.09035,0.147756,0.605219
0.15,0.15,300,1.09035,0.147756,0.605219
0.2,0.15,300,1.1087,0.153664,0.565821
0.2,0.15,300,1.1087,0.153664,0.565821
0.25,0.15,300,1.11237,0.150174,0.533411
0.25,0.15,300,1.11237,0.150174,0.533411
0.3,0.15,300,1.10434,0.141114,0.50728
0.3,0.15,300,1.10434,0.141114,0.50728
0.35,0.15,300,1.08751,0.129366,0.486593
0.35,0.15,300,1.08751,0.129366,0.486593
0.4,0.15,300,1.06444,0.116978,0.470543
0.4,0.15,300,1.06444,0.116978,0.470543
0.45,0.15,300,1.03743,0.105125,0.458151
0.45,0.15,300,1.03743,0.105125,0.458151
0.5,0.15,300,1.00831,0.0943438,0.448465
0.5,0.15,300,1.00831,0.0943438,0.448465
0.55,0.15,300,0.978416,0.0848078,0.440751
0.55,0.15,300,0.978416,0.0848078,0.440751
0.6,0.15,300,0.94859,0.076504,0.434503
0.6,0.15,300,0.94859,0.076504,0.434503
0.65,0.15,300,0.919363,0.06933,0.429376
0.65,0.15,300,0.919363,0.06933,0.429376
0.7,0.15,300,0.891048,0.0631492,0.425131
0.7,0.15,300,0.891048,0.0631492,0.425131
0.75,0.15,300,0.863808,0.057822,0.421594
0.75,0.15,300,0.863808,0.057822,0.421594
0.8,0.15,300,0.83771,0.0532205,0.41864
0.8,0.15,300,0.83771,0.0532205,0.41864
0.85,0.15,300,0.812762,0.0492333,0.416177
0.85,0.15,300,0.812762,0.0492333,0.416177
0.9,0.15,300,0.788931,0.0457657,0.414132
0.9,0.15,300,0.788931,0.0457657,0.414132
0.95,0.15,300,0.766165,0.0427387,0.41245
0.95,0.15,300,0.766165,0.0427387,0.41245
1,0.15,300,0.744402,0.0400864,0.411088
1,0.15,300,0.744402,0.0400864,0.411088
1.05,0.15,300,0.723573,0.0377541,0.410009
1.05,0.15,300,0.723573,0.0377541,0.410009
1.1,0.15,300,0.703608,0.0356961,0.409185
1.1,0.15,300,0.703608,0.0356961,0.409185
1.15,0.15,300,0.684439,0.0338747,0.408593
1.15,0.15,300,0.684439,0.0338747,0.408593
1.2,0.15,300,0.666,0.032258,0.408213
1.2,0.15,300,0.666,0.032258,0.408213
1.25,0.15,300,0.64823,0.0308193,0.408028
1.25,0.15,300,0.64823,0.0308193,0.408028
1.3,0.15,300,0.631071,0.0295363,0.408024
1.3,0.15,300,0.631071,0.0295363,0.408024
1.35,0.15,300,0.61447,0.0283897,0.408189
1.35,0.15,300,0.61447,0.0283897,0.408189
1.4,0.15,300,0.598375,0.0273633,0.408513
1.4,0.15,300,0.598375,0.0273633,0.408513
1.45,0.15,300,0.582743,0.0264431,0.408987
1.45,0.15,300,0.582743,0.0264431,0.408987
1.5,0.15,300,0.56753,0.0256172,0.409604
1.5,0.15,300,0.56753,0.0256172,0.409604
1.55,0.15,300,0.552697,0.0248751,0.410356
1.55,0.15,300,0.552697,0.0248751,0.410356
1.6,0.15,300,0.538209,0.0242078,0.411238
1.6,0.15,300,0.538209,0.0242078,0.411238
1.65,0.15,300,0.524034,0.0236071,0.412243
1.65,0.15,300,0.524034,0.0236071,0.412243
1.7,0.15,300,0.51014,0.0230662,0.413367
1.7,0.15,300,0.51014,0.0230662,0.413367
1.75,0.15,300,0.4965,0.0225788,0.414604
1.75,0.15,300,0.4965,0.0225788,0.414604
1.8,0.15,300,0.48309,0.0221393,0.415951
1.8,0.15,300,0.48309,0.0221393,0.415951
1.85,0.15,300,0.469885,0.0217426,0.417404
1.85,0.15,300,0.469885,0.0217426,0.417404
1.9,0.15,300,0.456864,0.0213842,0.418958
1.9,0.15,300,0.456864,0.0213842,0.418958
1.95,0.15,300,0.444009,0.0210599,0.42061
1.95,0.15,300,0.444009,0.0210599,0.42061
2,0.15,300,0.431302,0.0207659,0.422355
2,0.15,300,0.431302,0.0207659,0.422355
2.05,0.15,300,0.418726,0.0204987,0.424191
2.05,0.15,300,0.418726,0.0204987,0.424191
2.1,0.15,300,0.406267,0.020255,0.426113
2.1,0.15,300,0.406267,0.020255,0.426113
2.15,0.15,300,0.393914,0.0200315,0.428119
2.15,0.15,300,0.393914,0.0200315,0.428119
2.2,0.15,300,0.381655,0.0198256,0.430203
2.2,0.15,300,0.381655,0.0198256,0.430203
2.25,0.15,300,0.369478,0.0196343,0.432363
2.25,0.15,300,0.369478,0.0196343,0.432363
2.3,0.15,300,0.357378,0.019455,0.434595
2.3,0.15,300,0.357378,0.019455,0.434595
2.35,0.15,300,0.345345,0.0192851,0.436894
2.35,0.15,300,0.345345,0.0192851,0.436894
2.4,0.15,300,0.333376,0.0191222,0.439256
2.4,0.15,300,0.333376,0.0191222,0.439256
2.45,0.15,300,0.321464,0.0189639,0.441676
2.45,0.15,300,0.321464,0.0189639,0.441676
2.5,0.15,300,0.309607,0.0188079,0.444152
2.5,0.15,300,0.309607,0.0188079,0.444152
2.55,0.15,300,0.297804,0.0186519,0.446676
2.55,0.15,300,0.297804,0.0186519,0.446676
2.6,0.15,300,0.286054,0.0184938,0.449246
2.6,0.15,300,0.286054,0.0184938,0.449246
2.65,0.15,300,0.274358,0.0183314,0.451856
2.65,0.15,300,0.274358,0.0183314,0.451856
2.7,0.15,300,0.262718,0.0181627,0.4545
2.7,0.15,300,0.262718,0.0181627,0.4545
2.75,0.15,300,0.251137,0.0179857,0.457173
2.75,0.15,300,0.251137,0.0179857,0.457173
2.8,0.15,300,0.239621,0.0177985,0.459871
2.8,0.15,300,0.239621,0.0177985,0.459871
2.85,0.15,300,0.228175,0.0175992,0.462587
2.85,0.15,300,0.228175,0.0175992,0.462587
2.9,0.15,300,0.216807,0.0173861,0.465314
2.9,0.15,300,0.216807,0.0173861,0.465314
2.95,0.15,300,0.205525,0.0171576,0.468048
2.95,0.15,300,0.205525,0.0171576,0.468048
3,0.15,300,0.194338,0.0169121,0.470782
3,0.15,300,0.194338,0.0169121,0.470782
3.05,0.15,300,0.183258,0.0166482,0.473511
3.05,0.15,300,0.183258,0.0166482,0.473511
3.1,0.15,300,0.172296,0.0163646,0.476227
3.1,0.15,300,0.172296,0.0163646,0.476227
3.15,0.15,300,0.161466,0.0160601,0.478925
3.15,0.15,300,0.161466,0.0160601,0.478925
3.2,0.15,300,0.150782,0.0157336,0.481599
3.2,0.15,300,0.150782,0.0157336,0.481599
3.25,0.15,300,0.140259,0.0153843,0.484242
3.25,0.15,300,0.140259,0.0153843,0.484242
3.3,0.15,300,0.129912,0.0150113,0.486848
3.3,0.15,300,0.129912,0.0150113,0.486848
3.35,0.15,300,0.119757,0.0146142,0.489412
3.35,0.15,300,0.119757,0.0146142,0.489412
3.4,0.15,300,0.109812,0.0141923,0.491926
3.4,0.15,300,0.109812,0.0141923,0.491926
3.45,0.15,300,0.100096,0.0137455,0.494387
3.45,0.15,300,0.100096,0.0137455,0.494387
3.5,0.15,300,0.0906264,0.0132737,0.496787
3.5,0.15,300,0.0906264,0.0132737,0.496787
3.55,0.15,300,0.0814218,0.0127771,0.499123
3.55,0.15,300,0.0814218,0.0127771,0.499123
3.6,0.15,300,0.0725018,0.0122562,0.501388
3.6,0.15,300,0.0725018,0.0122562,0.501388
3.65,0.15,300.002,0.0638858,0.0117116,0.503578
3.65,0.15,300.002,0.0638858,0.0117116,0.503578
3.7,0.15,300.005,0.0555937,0.0111435,0.50569
3.7,0.15,300.005,0.0555937,0.0111435,0.50569
3.75,0.15,300.015,0.0476462,0.010551,0.507717
3.75,0.15,300.015,0.0476462,0.010551,0.507717
3.8,0.15,300.041,0.0400657,0.00993036,0.509657
3.8,0.15,300.041,0.0400657,0.00993036,0.509657
3.85,0.15,300.104,0.0328779,0.00927256,0.511508
3.85,0.15,300.104,0.0328779,0.00927256,0.511508
3.9,0.15,300.249,0.0261141,0.00856055,0.513267
3.9,0.15,300.249,0.0261141,0.00856055,0.513267
3.95,0.15,300.564,0.0198155,0.00776666,0.514933
3.95,0.15,300.564,0.0198155,0.00776666,0.514933
4,0.15,301.203,0.0140376,0.00685186,0.516505
4,0.15,301.203,0.0140376,0.00685186,0.516505
4.05,0.15,302.419,0.0088543,0.0057686,0.517984
4.05,0.15,302.419,0.0088543,0.0057686,0.517984
4.1,0.15,304.594,0.00436037,0.0044693,0.519367
4.1,0.15,304.594,0.00436037,0.0044693,0.519367
4.15,0.15,308.232,0.000668503,0.0029223,0.520648
4.15,0.15,308.232,0.000668503,0.0029223,0.520648
4.2,0.15,314.026,-0.00210082,0.00113613,0.521818
4.2,0.15,314.026,-0.00210082,0.00113613,0.521818
4.25,0.15,322.835,-0.00384025,-0.000807524,0.522858
4.25,0.15,322.835,-0.00384025,-0.000807524,0.522858
4.3,0.15,335.667,-0.00448728,-0.00271324,0.523739
4.3,0.15,335.667,-0.00448728,-0.00271324,0.523739
4.35,0.15,353.853,-0.0040674,-0.00422817,0.524424
4.35,0.15,353.853,-0.0040674,-0.00422817,0.524424
4.4,0.15,379.04,-0.00279294,-0.00480644,0.524855
4.4,0.15,379.04,-0.00279294,-0.00480644,0.524855
4.45,0.15,413.06,-0.00126055,-0.00369803,0.524948
4.45,0.15,413.06,-0.00126055,-0.00369803,0.524948
4.5,0.15,457.518,0,0,0.524899
4.5,0.15,457.518,0,0,0.524899
0,0.2,300,1,0,0.643641
0,0.2,300,1,0,0.643641
0.05,0.2,300,1.0113,0.0509242,0.635925
0.05,0.2,300,1.0113,0.0509242,0.635925
0.1,0.2,300,1.03647,0.0910033,0.614816
0.1,0.2,300,1.03647,0.0910033,0.614816
0.15,0.2,300,1.0672,0.117079,0.586151
0.15,0.2,300,1.0672,0.117079,0.586151
0.2,0.2,300,1.09492,0.131747,0.556774
0.2,0.2,300,1.09492,0.131747,0.556774
0.25,0.2,300,1.1154,0.138218,0.530575
0.25,0.2,300,1.1154,0.138218,0.530575
0.3,0.2,300,1.12792,0.138818,0.508329
0.3,0.2,300,1.12792,0.138818,0.508329
0.35,0.2,300,1.13297,0.135449,0.489821
0.35,0.2,300,1.13297,0.135449,0.489821
0.4,0.2,300,1.13145,0.129723,0.474692
0.4,0.2,300,1.13145,0.129723,0.474692
0.45,0.2,300,1.12445,0.122821,0.462455
0.45,0.2,300,1.12445,0.122821,0.462455
0.5,0.2,300,1.11317,0.115502,0.452548
0.5,0.2,300,1.11317,0.115502,0.452548
0.55,0.2,300,1.09864,0.108215,0.444462
0.55,0.2,300,1.09864,0.108215,0.444462
0.6,0.2,300,1.08176,0.101221,0.437806
0.6,0.2,300,1.08176,0.101221,0.437806
0.65,0.2,300,1.0632,0.0946597,0.432288
0.65,0.2,300,1.0632,0.0946597,0.432288
0.7,0.2,300,1.04353,0.0885928,0.427689
0.7,0.2,300,1.04353,0.0885928,0.427689
0.75,0.2,300,1.02315,0.0830366,0.423844
0.75,0.2,300,1.02315,0.0830366,0.423844
0.8,0.2,300,1.00241,0.0779797,0.420623
0.8,0.2,300,1.00241,0.0779797,0.420623
0.85,0.2,300,0.981525,0.073396,0.41793
0.85,0.2,300,0.981525,0.073396,0.41793
0.9,0.2,300,0.960682,0.069252,0.415688
0.9,0.2,300,0.960682,0.069252,0.415688
0.95,0.2,300,0.940003,0.0655112,0.413835
0.95,0.2,300,0.940003,0.0655112,0.413835
1,0.2,300,0.91958,0.0621371,0.412326
1,0.2,300,0.91958,0.0621371,0.412326
1.05,0.2,300,0.89947,0.0590947,0.411119
1.05,0.2,300,0.89947,0.0590947,0.411119
1.1,0.2,300,0.879708,0.0563513,0.410184
1.1,0.2,300,0.879708,0.0563513,0.410184
1.15,0.2,300,0.860313,0.0538769,0.409495
1.15,0.2,300,0.860313,0.0538769,0.409495
1.2,0.2,300,0.841292,0.0516444,0.409029
1.2,0.2,300,0.841292,0.0516444,0.409029
1.25,0.2,300,0.822644,0.0496293,0.408769
1.25,0.2,300,0.822644,0.0496293,0.408769
1.3,0.2,300,0.804361,0.04781,0.408699
1.3,0.2,300,0.804361,0.04781,0.408699
1.35,0.2,300,0.786427,0.0461669,0.408806
1.35,0.2,300,0.786427,0.0461669,0.408806
1.4,0.2,300,0.768828,0.0446827,0.409079
1.4,0.2,300,0.768828,0.0446827,0.409079
1.45,0.2,300,0.751544,0.043342,0.409508
1.45,0.2,300,0.751544,0.043342,0.409508
1.5,0.2,300,0.734554,0.0421309,0.410085
1.5,0.2,300,0.734554,0.0421309,0.410085
1.55,0.2,300,0.717838,0.0410371,0.410801
1.55,0.2,300,0.717838,0.0410371,0.410801
1.6,0.2,300,0.701375,0.0400497,0.411651
1.6,0.2,300,0.701375,0.0400497,0.411651
1.65,0.2,300,0.685145,0.0391587,0.412629
1.65,0.2,300,0.685145,0.0391587,0.412629
1.7,0.2,300,0.669125,0.0383551,0.413729
1.7,0.2,300,0.669125,0.0383551,0.413729
1.75,0.2,300,0.653298,0.0376308,0.414946
1.75,0.2,300,0.653298,0.0376308,0.414946
1.8,0.2,300,0.637643,0.0369784,0.416275
1.8,0.2,300,0.637643,0.0369784,0.416275
1.85,0.2,300,0.622141,0.0363912,0.417712
1.85,0.2,300,0.622141,0.0363912,0.417712
1.9,0.2,300,0.606776,0.0358628,0.419253
1.9,0.2,300,0.606776,0.0358628,0.419253
1.95,0.2,300,0.59153,0.0353874,0.420895
1.95,0.2,300,0.59153,0.0353874,0.420895
2,0.2,300,0.576389,0.0349597,0.422632
2,0.2,300,0.576389,0.0349597,0.422632
2.05,0.2,300,0.561337,0.0345747,0.424462
2.05,0.2,300,0.561337,0.0345747,0.424462
2.1,0.2,300,0.54636,0.0342273,0.42638
2.1,0.2,300,0.54636,0.0342273,0.42638
2.15,0.2,300,0.531448,0.0339133,0.428383
2.15,0.2,300,0.531448,0.0339133,0.428383
2.2,0.2,300,0.516587,0.0336281,0.430467
2.2,0.2,300,0.516587,0.0336281,0.430467
2.25,0.2,300,0.501769,0.0333675,0.432628
2.25,0.2,300,0.501769,0.0333675,0.432628
2.3,0.2,300,0.486984,0.0331276,0.434862
2.3,0.2,300,0.486984,0.0331276,0.434862
2.35,0.2,300,0.472225,0.0329042,0.437166
2.35,0.2,300,0.472225,0.0329042,0.437166
2.4,0.2,300,0.457484,0.0326936,0.439533
2.4,0.2,300,0.457484,0.0326936,0.439533
2.45,0.2,300,0.442758,0.0324919,0.441961
2.45,0.2,300,0.442758,0.0324919,0.441961
2.5,0.2,300,0.428042,0.0322955,0.444445
2.5,0.2,300,0.428042,0.0322955,0.444445
2.55,0.2,300,0.413333,0.0321007,0.446979
2.55,0.2,300,0.413333,0.0321007,0.446979
2.6,0.2,300,0.398631,0.0319037,0.44956
2.6,0.2,300,0.398631,0.0319037,0.44956
2.65,0.2,300,0.383936,0.0317011,0.452181
2.65,0.2,300,0.383936,0.0317011,0.452181
2.7,0.2,300,0.369251,0.0314894,0.454838
2.7,0.2,300,0.369251,0.0314894,0.454838
2.75,0.2,300,0.354578,0.0312651,0.457525
2.75,0.2,300,0.354578,0.0312651,0.457525
2.8,0.2,300,0.339922,0.0310247,0.460236
2.8,0.2,300,0.339922,0.0310247,0.460236
2.85,0.2,300,0.325289,0.0307651,0.462967
2.85,0.2,300,0.325289,0.0307651,0.462967
2.9,0.2,300,0.310689,0.0304829,0.46571
2.9,0.2,300,0.310689,0.0304829,0.46571
2.95,0.2,300,0.296131,0.0301752,0.468459
2.95,0.2,300,0.296131,0.0301752,0.468459
3,0.2,300,0.281627,0.0298389,0.471209
3,0.2,300,0.281627,0.0298389,0.471209
3.05,0.2,300,0.267189,0.0294711,0.473952
3.05,0.2,300,0.267189,0.0294711,0.473952
3.1,0.2,300,0.252832,0.0290694,0.476684
3.1,0.2,300,0.252832,0.0290694,0.476684
3.15,0.2,300,0.238573,0.0286311,0.479397
3.15,0.2,300,0.238573,0.0286311,0.479397
3.2,0.2,300,0.224429,0.028154,0.482085
3.2,0.2,300,0.224429,0.028154,0.482085
3.25,0.2,300,0.21042,0.0276361,0.484742
3.25,0.2,300,0.21042,0.0276361,0.484742
3.3,0.2,300,0.196565,0.0270755,0.487361
3.3,0.2,300,0.196565,0.0270755,0.487361
3.35,0.2,300,0.182889,0.0264705,0.489936
3.35,0.2,300,0.182889,0.0264705,0.489936
3.4,0.2,300,0.169413,0.0258199,0.492461
3.4,0.2,300,0.169413,0.0258199,0.492461
3.45,0.2,300,0.156163,0.0251225,0.494931
3.45,0.2,300,0.156163,0.0251225,0.494931
3.5,0.2,300,0.143165,0.0243775,0.497339
3.5,0.2,300,0.143165,0.0243775,0.497339
3.55,0.2,300,0.130446,0.0235845,0.49968
3.55,0.2,300,0.130446,0.0235845,0.49968
3.6,0.2,300,0.118033,0.0227432,0.501949
3.6,0.2,300,0.118033,0.0227432,0.501949
3.65,0.2,300.001,0.105955,0.0218535,0.50414
3.65,0.2,300.001,0.105955,0.0218535,0.50414
3.7,0.2,300.003,0.0942436,0.0209149,0.506251
3.7,0.2,300.003,0.0942436,0.0209149,0.506251
3.75,0.2,300.008,0.0829298,0.0199248,0.508274
3.75,0.2,300.008,0.0829298,0.0199248,0.508274
3.8,0.2,300.022,0.0720477,0.0188769,0.510208
3.8,0.2,300.022,0.0720477,0.0188769,0.510208
3.85,0.2,300.058,0.0616342,0.0177577,0.512049
3.85,0.2,300.058,0.0616342,0.0177577,0.512049
3.9,0.2,300.147,0.051732,0.0165425,0.513794
3.9,0.2,300.147,0.051732,0.0165425,0.513794
3.95,0.2,300.35,0.0423917,0.0151922,0.515443
3.95,0.2,300.35,0.0423917,0.0151922,0.515443
4,0.2,300.784,0.0336762,0.0136519,0.516995
4,0.2,300.784,0.0336762,0.0136519,0.516995
4.05,0.2,301.653,0.0256647,0.0118549,0.518453
4.05,0.2,301.653,0.0256647,0.0118549,0.518453
4.1,0.2,303.285,0.0184552,0.00973408,0.519817
4.1,0.2,303.285,0.0184552,0.00973408,0.519817
4.15,0.2,306.179,0.0121648,0.00724352,0.521085
4.15,0.2,306.179,0.0121648,0.00724352,0.521085
4.2,0.2,311.079,0.00692297,0.00439085,0.522253
4.2,0.2,311.079,0.00692297,0.00439085,0.522253
4.25,0.2,318.977,0.00285931,0.00128092,0.523307
4.25,0.2,318.977,0.00285931,0.00128092,0.523307
4.3,0.2,331.105,8.09E-05,-0.00182889,0.524225
4.3,0.2,331.105,8.09E-05,-0.00182889,0.524225
4.35,0.2,348.991,-0.00136129,-0.00446479,0.524974
4.35,0.2,348.991,-0.00136129,-0.00446479,0.524974
4.4,0.2,374.268,-0.0015566,-0.0058711,0.5255
4.4,0.2,374.268,-0.0015566,-0.0058711,0.5255
4.45,0.2,408.557,-0.000916175,-0.00492088,0.525728
4.45,0.2,408.557,-0.000916175,-0.00492088,0.525728
4.5,0.2,453.16,0,0,0.525756
4.5,0.2,453.16,0,0,0.525756
0,0.25,300,1,0,0.602632
0,0.25,300,1,0,0.602632
0.05,0.25,300,1.00634,0.0360838,0.598279
0.05,0.25,300,1.00634,0.0360838,0.598279
0.1,0.25,300,1.02199,0.0676031,0.585492
0.1,0.25,300,1.02199,0.0676031,0.585492
0.15,0.25,300,1.04418,0.0915301,0.566353
0.15,0.25,300,1.04418,0.0915301,0.566353
0.2,0.25,300,1.06804,0.10791,0.544897
0.2,0.25,300,1.06804,0.10791,0.544897
0.25,0.25,300,1.08991,0.118211,0.524395
0.25,0.25,300,1.08991,0.118211,0.524395
0.3,0.25,300,1.10814,0.123819,0.506088
0.3,0.25,300,1.10814,0.123819,0.506088
0.35,0.25,300,1.12217,0.125885,0.490157
0.35,0.25,300,1.12217,0.125885,0.490157
0.4,0.25,300,1.13188,0.125424,0.476525
0.4,0.25,300,1.13188,0.125424,0.476525
0.45,0.25,300,1.13741,0.123276,0.465016
0.45,0.25,300,1.13741,0.123276,0.465016
0.5,0.25,300,1.13911,0.12006,0.455362
0.5,0.25,300,1.13911,0.12006,0.455362
0.55,0.25,300,1.13748,0.116203,0.447267
0.55,0.25,300,1.13748,0.116203,0.447267
0.6,0.25,300,1.13295,0.111999,0.440463
0.6,0.25,300,1.13295,0.111999,0.440463
0.65,0.25,300,1.12599,0.107655,0.43473
0.65,0.25,300,1.12599,0.107655,0.43473
0.7,0.25,300,1.11698,0.10331,0.429893
0.7,0.25,300,1.11698,0.10331,0.429893
0.75,0.25,300,1.10629,0.099058,0.425809
0.75,0.25,300,1.10629,0.099058,0.425809
0.8,0.25,300,1.09423,0.0949611,0.422361
0.8,0.25,300,1.09423,0.0949611,0.422361
0.85,0.25,300,1.08106,0.0910578,0.419457
0.85,0.25,300,1.08106,0.0910578,0.419457
0.9,0.25,300,1.067,0.0873706,0.417022
0.9,0.25,300,1.067,0.0873706,0.417022
0.95,0.25,300,1.05225,0.0839102,0.414997
0.95,0.25,300,1.05225,0.0839102,0.414997
1,0.25,300,1.03696,0.0806794,0.413332
1,0.25,300,1.03696,0.0806794,0.413332
1.05,0.25,300,1.02126,0.0776755,0.411987
1.05,0.25,300,1.02126,0.0776755,0.411987
1.1,0.25,300,1.00527,0.074892,0.410928
1.1,0.25,300,1.00527,0.074892,0.410928
1.15,0.25,300,0.989055,0.0723198,0.410127
1.15,0.25,300,0.989055,0.0723198,0.410127
1.2,0.25,300,0.972694,0.0699488,0.409562
1.2,0.25,300,0.972694,0.0699488,0.409562
1.25,0.25,300,0.956238,0.0677679,0.409213
1.25,0.25,300,0.956238,0.0677679,0.409213
1.3,0.25,300,0.939732,0.0657658,0.409065
1.3,0.25,300,0.939732,0.0657658,0.409065
1.35,0.25,300,0.923208,0.063931,0.409101
1.35,0.25,300,0.923208,0.063931,0.409101
1.4,0.25,300,0.906686,0.0622527,0.40931
1.4,0.25,300,0.906686,0.0622527,0.40931
1.45,0.25,300,0.890185,0.0607202,0.409681
1.45,0.25,300,0.890185,0.0607202,0.409681
1.5,0.25,300,0.873716,0.0593235,0.410207
1.5,0.25,300,0.873716,0.0593235,0.410207
1.55,0.25,300,0.857284,0.0580529,0.410878
1.55,0.25,300,0.857284,0.0580529,0.410878
1.6,0.25,300,0.840894,0.0568994,0.411687
1.6,0.25,300,0.840894,0.0568994,0.411687
1.65,0.25,300,0.824545,0.0558546,0.412629
1.65,0.25,300,0.824545,0.0558546,0.412629
1.7,0.25,300,0.808234,0.0549103,0.413696
1.7,0.25,300,0.808234,0.0549103,0.413696
1.75,0.25,300,0.791957,0.0540589,0.414885
1.75,0.25,300,0.791957,0.0540589,0.414885
1.8,0.25,300,0.775708,0.0532935,0.416189
1.8,0.25,300,0.775708,0.0532935,0.416189
1.85,0.25,300,0.75948,0.0526071,0.417604
1.85,0.25,300,0.75948,0.0526071,0.417604
1.9,0.25,300,0.743266,0.0519934,0.419127
1.9,0.25,300,0.743266,0.0519934,0.419127
1.95,0.25,300,0.727056,0.0514462,0.420753
1.95,0.25,300,0.727056,0.0514462,0.420753
2,0.25,300,0.710842,0.0509597,0.422478
2,0.25,300,0.710842,0.0509597,0.422478
2.05,0.25,300,0.694616,0.050528,0.424297
2.05,0.25,300,0.694616,0.050528,0.424297
2.1,0.25,300,0.678369,0.0501459,0.426208
2.1,0.25,300,0.678369,0.0501459,0.426208
2.15,0.25,300,0.662092,0.049808,0.428207
2.15,0.25,300,0.662092,0.049808,0.428207
2.2,0.25,300,0.645777,0.0495089,0.430289
2.2,0.25,300,0.645777,0.0495089,0.430289
2.25,0.25,300,0.629417,0.0492436,0.43245
2.25,0.25,300,0.629417,0.0492436,0.43245
2.3,0.25,300,0.613005,0.049007,0.434687
2.3,0.25,300,0.613005,0.049007,0.434687
2.35,0.25,300,0.596533,0.048794,0.436995
2.35,0.25,300,0.596533,0.048794,0.436995
2.4,0.25,300,0.579997,0.0485996,0.43937
2.4,0.25,300,0.579997,0.0485996,0.43937
2.45,0.25,300,0.563392,0.0484189,0.441808
2.45,0.25,300,0.563392,0.0484189,0.441808
2.5,0.25,300,0.546713,0.0482467,0.444303
2.5,0.25,300,0.546713,0.0482467,0.444303
2.55,0.25,300,0.52996,0.0480781,0.446852
2.55,0.25,300,0.52996,0.0480781,0.446852
2.6,0.25,300,0.51313,0.0479079,0.449448
2.6,0.25,300,0.51313,0.0479079,0.449448
2.65,0.25,300,0.496223,0.0477312,0.452087
2.65,0.25,300,0.496223,0.0477312,0.452087
2.7,0.25,300,0.479242,0.0475428,0.454764
2.7,0.25,300,0.479242,0.0475428,0.454764
2.75,0.25,300,0.462189,0.0473377,0.457473
2.75,0.25,300,0.462189,0.0473377,0.457473
2.8,0.25,300,0.445068,0.0471108,0.460208
2.8,0.25,300,0.445068,0.0471108,0.460208
2.85,0.25,300,0.427887,0.0468571,0.462963
2.85,0.25,300,0.427887,0.0468571,0.462963
2.9,0.25,300,0.410653,0.0465715,0.465732
2.9,0.25,300,0.410653,0.0465715,0.465732
2.95,0.25,300,0.393376,0.0462492,0.468509
2.95,0.25,300,0.393376,0.0462492,0.468509
3,0.25,300,0.376069,0.0458853,0.471287
3,0.25,300,0.376069,0.0458853,0.471287
3.05,0.25,300,0.358746,0.0454751,0.474061
3.05,0.25,300,0.358746,0.0454751,0.474061
3.1,0.25,300,0.341422,0.0450141,0.476823
3.1,0.25,300,0.341422,0.0450141,0.476823
3.15,0.25,300,0.324116,0.044498,0.479567
3.15,0.25,300,0.324116,0.044498,0.479567
3.2,0.25,300,0.306848,0.0439226,0.482286
3.2,0.25,300,0.306848,0.0439226,0.482286
3.25,0.25,300,0.289641,0.0432841,0.484973
3.25,0.25,300,0.289641,0.0432841,0.484973
3.3,0.25,300,0.27252,0.0425789,0.487623
3.3,0.25,300,0.27252,0.0425789,0.487623
3.35,0.25,300,0.25551,0.0418037,0.490229
3.35,0.25,300,0.25551,0.0418037,0.490229
3.4,0.25,300,0.238641,0.0409554,0.492783
3.4,0.25,300,0.238641,0.0409554,0.492783
3.45,0.25,300,0.221943,0.0400315,0.495282
3.45,0.25,300,0.221943,0.0400315,0.495282
3.5,0.25,300,0.20545,0.0390296,0.497716
3.5,0.25,300,0.20545,0.0390296,0.497716
3.55,0.25,300,0.189196,0.0379477,0.500083
3.55,0.25,300,0.189196,0.0379477,0.500083
3.6,0.25,300,0.173217,0.0367841,0.502376
3.6,0.25,300,0.173217,0.0367841,0.502376
3.65,0.25,300,0.157553,0.0355372,0.504589
3.65,0.25,300,0.157553,0.0355372,0.504589
3.7,0.25,300.001,0.142244,0.0342045,0.506719
3.7,0.25,300.001,0.142244,0.0342045,0.506719
3.75,0.25,300.003,0.127334,0.0327815,0.508759
3.75,0.25,300.003,0.127334,0.0327815,0.508759
3.8,0.25,300.01,0.112869,0.0312592,0.510707
3.8,0.25,300.01,0.112869,0.0312592,0.510707
3.85,0.25,300.029,0.0988972,0.0296199,0.512558
3.85,0.25,300.029,0.0988972,0.0296199,0.512558
3.9,0.25,300.077,0.0854727,0.0278331,0.514311
